ID,age,workclass,education,education.num,marital.status,occupation,relationship,race,Gender,capital.gain,capital.loss,hours.per.week,native.country,income,income_value
1257,19,Private,10th,6,Never-married,Handlers-cleaners,Other-relative,White,Male,0,1602,45,United-States,<=50K,7811
1258,20,Private,Some-college,10,Never-married,Sales,Own-child,White,Male,0,1602,15,United-States,<=50K,5484
1259,57,Self-emp-not-inc,1st-4th,2,Widowed,Craft-repair,Other-relative,White,Female,0,1602,45,Columbia,<=50K,7662
1260,17,Private,10th,6,Never-married,Other-service,Own-child,White,Female,0,1602,10,United-States,<=50K,2239
1261,21,Private,Some-college,10,Never-married,Sales,Own-child,White,Female,0,1602,22,United-States,<=50K,9817
1262,18,?,HS-grad,9,Never-married,?,Own-child,Asian-Pac-Islander,Female,0,1602,38,United-States,<=50K,105
1263,20,?,12th,8,Never-married,?,Not-in-family,Other,Male,0,1602,40,United-States,<=50K,2608
1264,46,Private,Bachelors,13,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,1602,8,United-States,<=50K,3752
1265,18,Private,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,1602,20,United-States,<=50K,6457
1266,23,Private,HS-grad,9,Never-married,Craft-repair,Own-child,Black,Female,0,1594,20,United-States,<=50K,6735
1267,27,Private,HS-grad,9,Widowed,Craft-repair,Unmarried,White,Female,0,1594,26,United-States,<=50K,8218
1268,48,Private,10th,6,Divorced,Machine-op-inspct,Unmarried,White,Female,0,1594,32,United-States,<=50K,673
1269,46,Private,7th-8th,4,Married-spouse-absent,Priv-house-serv,Unmarried,White,Female,0,1594,24,Guatemala,<=50K,6187
1270,31,Private,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,1594,30,United-States,<=50K,2265
1271,25,Private,Assoc-acdm,12,Divorced,Tech-support,Own-child,White,Female,0,1594,25,United-States,<=50K,1674
1272,26,Private,HS-grad,9,Separated,Craft-repair,Unmarried,Black,Female,0,1594,40,United-States,<=50K,9433
1273,35,Private,HS-grad,9,Divorced,Other-service,Unmarried,Black,Female,0,1594,40,United-States,<=50K,9776
1274,27,Private,Bachelors,13,Never-married,Sales,Not-in-family,Black,Female,0,1590,40,United-States,<=50K,2001
1275,29,Private,Some-college,10,Never-married,Other-service,Not-in-family,Other,Male,0,1590,40,?,<=50K,7619
1276,39,?,HS-grad,9,Never-married,?,Not-in-family,White,Male,0,1590,40,United-States,<=50K,488
1277,42,Private,Bachelors,13,Divorced,Sales,Not-in-family,White,Male,0,1590,40,United-States,<=50K,7871
1278,20,Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,1590,40,United-States,<=50K,5944
1279,32,Private,Some-college,10,Divorced,Farming-fishing,Not-in-family,White,Female,0,1590,54,United-States,<=50K,6858
1280,50,Federal-gov,HS-grad,9,Divorced,Prof-specialty,Not-in-family,White,Male,0,1590,40,United-States,<=50K,2368
1281,55,Private,Bachelors,13,Never-married,Tech-support,Other-relative,White,Female,0,1590,38,United-States,<=50K,6031
1282,29,State-gov,Assoc-voc,11,Never-married,Tech-support,Not-in-family,White,Female,0,1590,64,United-States,<=50K,8004
1283,41,Private,7th-8th,4,Divorced,Craft-repair,Not-in-family,White,Male,0,1590,40,United-States,<=50K,7804
1284,25,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,1590,60,United-States,<=50K,7982
1285,46,Private,Bachelors,13,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,1590,40,?,<=50K,2502
1286,29,Private,Bachelors,13,Never-married,"Prof-,specialty",Not-in-family,Other,Female,0,1590,40,United-States,<=50K,5573
1287,23,Private,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,1590,48,United-States,<=50K,249
1288,25,Private,Bachelors,13,Never-married,Craft-repair,Own-child,White,Male,0,1590,35,United-States,<=50K,7678
1289,42,Private,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,1590,40,United-States,<=50K,6655
1290,41,Self-emp-not-inc,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,1590,40,United-States,<=50K,5527
1291,32,Private,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,1590,40,United-States,<=50K,9641
1292,25,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,1590,40,United-States,<=50K,1258
1293,41,State-gov,Bachelors,13,Never-married,Protective-serv,Not-in-family,Black,Male,0,1590,40,Puerto-Rico,<=50K,6030
1294,24,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,1590,40,United-States,<=50K,933
1295,44,State-gov,Some-college,10,Divorced,Adm-clerical,Not-in-family,Black,Female,0,1590,40,United-States,<=50K,2649
1296,29,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,1590,50,United-States,<=50K,7665
1297,51,Private,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,1590,40,United-States,<=50K,3309
1298,39,Private,10th,6,Widowed,Machine-op-inspct,Not-in-family,Black,Male,0,1590,40,United-States,<=50K,7244
1299,28,Self-emp-not-inc,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,1590,40,United-States,<=50K,7198
1300,48,Private,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,1590,38,United-States,<=50K,4367
1301,34,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,1590,50,United-States,<=50K,8757
1302,45,Private,HS-grad,9,Divorced,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,0,1590,40,Japan,<=50K,3304
1303,47,Private,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,1590,40,United-States,<=50K,7620
1304,50,Private,Masters,14,Divorced,Sales,Not-in-family,White,Female,0,1590,45,United-States,<=50K,9512
1305,32,Private,Masters,14,Never-married,"Prof-,specialty",Not-in-family,White,Female,0,1590,40,United-States,<=50K,9105
1306,46,Private,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,1590,43,United-States,<=50K,5872
1307,32,Private,Bachelors,13,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,1590,42,United-States,<=50K,3966
1308,34,Private,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,0,1590,40,United-States,<=50K,1510
1309,32,Self-emp-not-inc,HS-grad,9,Divorced,Sales,Own-child,White,Male,0,1590,62,United-States,<=50K,9810
1310,35,Private,Bachelors,13,Never-married,Sales,Own-child,Asian-Pac-Islander,Male,0,1590,40,South,<=50K,8203
1311,29,Local-gov,HS-grad,9,Never-married,Handlers-cleaners,Unmarried,Asian-Pac-Islander,Male,0,1590,45,United-States,<=50K,7247
1312,46,Private,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,0,1590,48,United-States,<=50K,3662
1313,30,Private,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Male,0,1590,80,United-States,<=50K,4834
1314,34,Local-gov,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,1579,40,United-States,<=50K,8839
1315,35,Private,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,1579,40,United-States,<=50K,7417
1316,31,Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,1579,45,El-Salvador,<=50K,8878
1317,21,Private,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Other-relative,White,Female,0,1579,40,United-States,<=50K,7366
1318,40,Federal-gov,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1579,40,United-States,<=50K,2498
1319,48,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1579,40,United-States,<=50K,2647
1320,41,Private,5th-6th,3,Married-civ-spouse,Other-service,Husband,Other,Male,0,1579,40,Nicaragua,<=50K,9699
1321,33,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,1579,42,United-States,<=50K,9828
1322,31,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1579,40,United-States,<=50K,380
1323,54,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1579,48,United-States,<=50K,7832
1324,51,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,1579,40,United-States,<=50K,4565
1325,25,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1579,40,United-States,<=50K,3652
1326,43,Local-gov,12th,8,Married-civ-spouse,Transport-moving,Husband,White,Male,0,1579,40,United-States,<=50K,4607
1327,26,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,1579,20,United-States,<=50K,5411
1328,27,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,1579,40,United-States,<=50K,197
1329,24,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,1579,50,United-States,<=50K,4471
1330,50,Private,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,White,Male,0,1579,65,Canada,<=50K,288
1331,55,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Other,Male,0,1579,35,India,<=50K,8422
1332,42,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,1579,42,United-States,<=50K,1305
1333,59,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,1579,60,United-States,<=50K,6938
1334,30,Private,HS-grad,9,Married-civ-spouse,Sales,Wife,Asian-Pac-Islander,Female,0,1573,35,?,<=50K,6119
1335,20,Private,11th,7,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,1573,40,United-States,<=50K,2975
1336,23,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,1573,30,United-States,<=50K,7396
1337,34,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1573,40,United-States,<=50K,3893
1338,31,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,1573,40,United-States,<=50K,6732
1339,27,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,1573,70,United-States,<=50K,9259
1340,45,Private,Assoc-voc,11,Never-married,"Prof-,specialty",Not-in-family,White,Female,0,1564,40,United-States,>50K,
1341,43,Private,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,1564,45,United-States,>50K,
1342,40,Self-emp-not-inc,Some-college,10,Divorced,Exec-managerial,Other-relative,White,Male,0,1564,70,Iran,>50K,
1343,53,Private,Masters,14,Never-married,"Prof-,specialty",Not-in-family,White,Female,0,1564,54,United-States,>50K,
1344,51,Federal-gov,Doctorate,16,Never-married,"Prof-,specialty",Not-in-family,White,Female,0,1564,70,United-States,>50K,
1345,40,Private,Bachelors,13,Divorced,Sales,Not-in-family,White,Male,0,1564,60,United-States,>50K,
1346,46,Federal-gov,Doctorate,16,Never-married,"Prof-,specialty",Not-in-family,White,Female,0,1564,50,United-States,>50K,
1347,51,Private,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,1564,43,United-States,>50K,
1348,42,Private,Bachelors,13,Never-married,"Prof-,specialty",Not-in-family,White,Female,0,1564,38,United-States,>50K,
1349,46,State-gov,Prof-school,15,Never-married,"Prof-,specialty",Not-in-family,White,Female,0,1564,55,United-States,>50K,
1350,28,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,1564,50,United-States,>50K,
1351,34,Private,Prof-school,15,Never-married,Tech-support,Not-in-family,Asian-Pac-Islander,Male,0,1564,40,India,>50K,
1352,39,Self-emp-not-inc,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Male,0,1564,12,United-States,>50K,
1353,30,Private,Bachelors,13,Divorced,Sales,Not-in-family,White,Male,0,1564,40,United-States,>50K,
1354,33,Local-gov,Bachelors,13,Never-married,Tech-support,Not-in-family,Black,Male,0,1564,52,United-States,>50K,
1355,28,Private,Bachelors,13,Never-married,"Prof-,specialty",Own-child,White,Female,0,1564,40,United-States,>50K,
1356,44,Private,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Male,0,1564,55,England,>50K,
1357,34,Private,Bachelors,13,Divorced,Sales,Not-in-family,Amer-Indian-Eskimo,Male,0,1564,60,United-States,>50K,
1358,29,Self-emp-not-inc,HS-grad,9,Married-spouse-absent,Transport-moving,Other-relative,Asian-Pac-Islander,Male,0,1564,50,India,>50K,
1359,47,Private,Bachelors,13,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,1564,51,United-States,>50K,
1360,39,Private,Bachelors,13,Married-spouse-absent,Craft-repair,Not-in-family,White,Male,0,1564,50,?,>50K,
1361,29,Local-gov,Assoc-voc,11,Never-married,Protective-serv,Not-in-family,White,Male,0,1564,56,United-States,>50K,
1362,31,Private,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Male,0,1564,40,United-States,>50K,
1363,31,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,1564,60,United-States,>50K,
1364,39,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,1564,50,United-States,>50K,
1365,67,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1539,40,United-States,<=50K,9255
1366,46,Private,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,1504,40,United-States,<=50K,4601
1367,44,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,1504,50,United-States,<=50K,6080
1368,21,?,HS-grad,9,Never-married,?,Own-child,Black,Female,0,1504,30,United-States,<=50K,1277
1369,25,Private,Some-college,10,Never-married,Exec-managerial,Other-relative,White,Female,0,1504,45,United-States,<=50K,5920
1370,59,Local-gov,HS-grad,9,Widowed,Other-service,Not-in-family,White,Female,0,1504,19,United-States,<=50K,7617
1371,47,Private,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,1504,35,United-States,<=50K,1074
1372,21,Private,Assoc-voc,11,Never-married,Craft-repair,Own-child,White,Male,0,1504,40,United-States,<=50K,534
1373,44,Private,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,0,1504,40,United-States,<=50K,1374
1374,31,Private,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0,1504,40,United-States,<=50K,2432
1375,37,Private,Some-college,10,Divorced,Handlers-cleaners,Own-child,White,Male,0,1504,40,United-States,<=50K,5462
1376,44,Private,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,1504,45,United-States,<=50K,5419
1377,25,Private,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,1504,37,United-States,<=50K,6255
1378,21,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,1504,40,United-States,<=50K,2877
1379,27,Private,Masters,14,Never-married,"Prof-,specialty",Not-in-family,White,Female,0,1504,45,United-States,<=50K,9418
1380,27,Private,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,1504,45,United-States,<=50K,2249
1381,53,?,HS-grad,9,Never-married,?,Not-in-family,White,Male,0,1504,35,United-States,<=50K,556
1382,34,Self-emp-not-inc,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,1504,60,United-States,<=50K,3217
1383,30,Private,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,1504,40,United-States,<=50K,3314
1384,43,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1485,50,United-States,<=50K,6570
1385,32,Private,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,1485,40,United-States,>50K,
1386,49,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1485,40,United-States,>50K,
1387,41,Local-gov,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,1485,40,United-States,>50K,
1388,32,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1485,48,United-States,<=50K,2646
1389,48,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1485,40,United-States,>50K,
1390,46,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,1485,40,United-States,>50K,
1391,59,Private,10th,6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,1485,40,United-States,>50K,
1392,36,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1485,50,United-States,>50K,
1393,53,Private,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1485,40,United-States,<=50K,3591
1394,37,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,1485,70,United-States,>50K,
1395,58,Federal-gov,Some-college,10,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,0,1485,40,United-States,>50K,
1396,47,Private,11th,7,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,1485,58,United-States,<=50K,1426
1397,40,Private,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,1485,40,United-States,<=50K,2742
1398,45,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1485,40,United-States,>50K,
1399,30,Private,Assoc-acdm,12,Married-civ-spouse,Transport-moving,Wife,White,Female,0,1485,37,United-States,>50K,
1400,60,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1485,50,United-States,>50K,
1401,29,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1485,40,United-States,>50K,
1402,29,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,0,1485,60,United-States,>50K,
1403,32,Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,1485,45,United-States,>50K,
1404,50,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,1485,40,United-States,<=50K,3063
1405,41,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1485,44,United-States,>50K,
1406,60,?,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,1485,70,United-States,>50K,
1407,29,Local-gov,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,1485,40,United-States,>50K,
1408,59,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1485,45,United-States,>50K,
1409,37,Self-emp-inc,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,1485,44,United-States,>50K,
1410,47,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1485,47,United-States,<=50K,8316
1411,34,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1485,35,?,<=50K,4550
1412,27,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1485,60,United-States,>50K,
1413,34,Private,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,1485,40,United-States,<=50K,5507
1414,41,Private,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1485,50,United-States,>50K,
1415,42,Local-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1485,40,United-States,<=50K,1666
1416,33,?,HS-grad,9,Married-civ-spouse,?,Wife,White,Female,0,1485,38,United-States,<=50K,7874
1417,50,Private,Masters,14,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,1485,40,United-States,<=50K,8688
